,switch_axis,value_axis
19137,-5.950352071470335,0.43329071333947405
19138,-4.970506398278143,0.3698828035770525
19139,-5.5238487475625995,0.4706939434362948
19140,-5.4485341880392335,0.4347728805466555
19141,-5.47600061193988,0.4160227795071447
19142,-5.658615443217421,0.5409968750142897
19143,-6.316215979740708,0.5456474818356167
19144,-7.098212169992335,0.5242324258855073
19145,-6.818490359638313,0.5351137796787804
19146,-6.326714632235625,0.35862933679339404
19147,-6.59485479813399,0.39074079317539845
19148,-6.598414368226971,0.5226903813138071
19149,-6.257557895350516,0.45652968247702325
19150,-5.547596335335151,0.3639161144397988
19151,-5.9332496182553145,0.3999296712657997
19152,-5.4507050775396175,0.3176244042370629
19153,-3.1531660552410976,0.23037739129698737
19154,-4.048894928191238,0.23281822660324547
19155,-3.174256275399708,0.2485577733871557
19156,-2.8814011846735417,0.2569532770805298
19157,-2.345707502821,0.26259437675452546
19158,-2.8789860422898808,0.34474041479133244
19159,-3.521623993964158,0.31855668561275396
19160,-2.9788926962837596,0.18939971819270907
19161,-3.031997462756295,0.16343152155540824
19162,-2.775504333357011,0.24135300798008702
19163,-3.023161342301488,0.32319178011959054
19164,-2.7302245763492152,0.2443297805874581
19165,-2.7876507683735436,0.2879160928024252
19166,-2.766396436965551,0.19551039708814952
19167,-2.4568807087487743,0.20534810443833923
19168,-2.0478097344204573,0.17957290620226635
19169,-2.061212734173481,0.17159672568176956
19170,-0.9345495370292429,0.13757056325973635
19171,-0.8340022167867516,0.21858473642908638
19172,1.4629642187407779,0.13900769278011055
19173,-4.521889403575647,0.19051178071370428
19174,-1.6289409303300704,0.024481912633762953
19175,-0.47888382573883703,0.06518621554413073
19176,3.636634125511672,-0.06508219861268377
19177,0.4339120301174102,0.1393167725653196
19178,-1.6142220381383128,0.008445609413603006
19179,0.7415667421454941,-0.03213219939055667
19180,-0.7241393398941058,0.28131778033995664
19181,-1.9805343120928183,0.25460394657880125
19182,-5.878615736101457,0.17949663164517343
19183,-6.448504464769429,0.19424710226640468
19184,-6.695732818753918,0.2265686846113169
19185,-7.439153378232055,0.2721630645230026
19186,-6.387108333910071,0.30050217419909125
19187,-6.842857675175084,0.24220580068980851
19188,-5.66139318535036,0.18170778488185246
19189,-5.5740102471649475,0.2550053587078276
19190,-4.459646472590357,0.1928450297910399
19191,-3.3000077611900798,0.12282235086435439
19192,-3.557555544671192,0.1411615597098455
19193,-1.5524000112990453,0.03748520506577038
19194,-0.7185539233498335,0.11655420160189167
19195,-2.070179141932296,0.2398988821600833
19196,-1.2264579627025607,0.08692766122015588
19197,-1.8673997921099543,0.17276574548356602
19198,-1.8228341555864165,0.2655726260858969
19199,-5.0909741445964425,0.05783327126630006
19200,-6.310016210797825,0.03433811470020662
19201,-0.6097247713353386,-0.15872908111127382
19202,2.4350066861561044,-0.2549667139149273
19203,0.8323911960171544,-0.05212248860666158
19204,0.0361725717750061,-0.06113923156343859
19205,0.9852057821047526,0.2287653716078769
19206,0.24282157456122055,0.04030929872404174
19207,-3.113830494082746,0.38208070730653887
19208,-2.5111399405954415,0.2570247873446941
19209,-1.6745527745584687,0.3935375144753518
19210,-2.985765856444838,0.4412907862485643
19211,-2.937478717703332,0.33492593082184696
19212,-2.2965061156215585,0.21621222243478533
19213,-3.2902006556370793,0.25413778234895307
19214,-2.852622707748134,0.27186884957159485
19215,-3.2199740209368457,0.302644499658746
19216,-3.2746422218463462,0.2956720275872674
19217,-3.501578436060325,0.3203441499411623
19218,-3.3681394562619276,0.30069962562865743
19219,-2.616297688588226,0.18461494375137547
19220,-2.3273517238590196,0.05912364262688938
19221,-2.5107571878536783,0.15251364507559848
19222,-2.4549850134242144,0.17447896413618558
19223,-2.278199926506768,0.1610620609884677
19224,0.6069154008386541,0.0012100704216392033
19225,1.341119444090856,-0.16982699919005123
19226,0.4242695585949776,0.052318470691392616
19227,0.9931271761708813,-0.07046504427788802
19228,-0.6520269863822215,-0.05563968757924914
19229,0.4119535469169442,-0.09390739415320226
19230,-1.1298222241229396,0.20384292524539074
19231,-1.5634472911265818,0.037558934274553674
19232,-1.3073301355516942,0.03749169100529107
19233,-1.1217339333515124,0.12314751088575358
19234,-1.1508530759042372,0.09880953077461888
19235,1.8596716556620794,-0.06577647368838052
19236,-1.9391155525639996,0.22136368530637648
19237,-2.027195310011198,0.13946086971624644
19238,-1.7325266198021847,0.11461648749273512
19239,-1.6965576051437083,0.08167934138095362
19240,-2.3674668685568783,0.15017390009781129
19241,-2.0829227526950156,0.13317479041982103
19242,-2.081016075370667,0.12532246581831258
19243,-1.7033735334712075,0.07959802970949104
19244,-1.4989790203301734,0.01923601502680511
19245,-1.335627900881338,0.029269869520894276
19246,-1.8001422509674534,0.13107831209490867
19247,-4.5079793560120995,0.23577817419427066
19248,-4.831648242948326,0.1486435538181783
19249,-5.814944971227635,0.24464966310135308
19250,-2.3236262869393034,0.05505323449455754
19251,-2.0927437109533398,0.08025381628601594
19252,-1.9271911741073648,0.16230890879908721
19253,-3.271486371208311,0.2076714306896288
19254,-2.8899615989126923,0.10768598070923974
19255,-3.300449135165915,0.18505748895413598
19256,-2.867612481315201,0.11926769560840816
19257,-3.1171681075784745,0.14726855345647313
19258,1.2793203888107239,-0.07677691502377654
19259,2.9842999356425,-0.08881880107805595
19260,1.8530772433520988,-0.05486410342810438
19261,0.5763406331696079,0.15026088556989448
19262,0.7198415886291678,-0.05463012382239324
19263,0.9440802822194239,-0.0866534336385002
19264,0.6078369263690333,-0.08139105947714098
19265,0.9836971445799931,-0.17404481465058513
19266,0.6716817891011941,-0.1339701821625271
19267,0.5442572902237619,-0.008900880002295247
19268,-0.545535791454141,-0.021658781838648417
19269,2.382133377295752,-0.1362043364896564
19270,-0.8019469584884615,-0.0051529056689589015
19271,-1.7418499049842382,0.07823288731429223
19272,-3.084160673029931,0.12963000233678248
19273,-1.1820488422276392,-0.03308773907594384
19274,0.21178263059522262,0.018463378633455957
19275,2.5662527853564634,-0.04378235478072512
19276,0.7372447808654079,-0.06812809998271335
19277,2.238546440549911,-0.08210885697930903
19278,-0.47061269622419966,0.03007174986871
19279,-0.03147559826112367,0.07854011743900097
19280,-1.7551807841413816,-0.09498800508867022
19281,-0.9291638280222925,0.061102081288984395
19282,-1.4608755489392156,0.042232978563939455
19283,-0.9456290975614889,-0.03913041549759316
19284,-1.1501996362812679,0.08064183572033715
19285,-1.9907884196092416,0.0682474433518237
19286,-1.7052631772767053,0.05506269140071737
19287,-1.4578850754189774,0.06257984016260743
19288,-1.5428649195988722,0.04264424954704457
19289,-1.527898854967273,0.07655394468130519
19290,0.2959084436783992,0.07543462174228394
19291,-0.461879461492233,0.09647469913203979
19292,-2.540909617788653,0.3101551262412714
19293,-2.9710874244178864,0.13526495504705555
19294,-3.356490440560376,0.11990336540629853
19295,-4.289277750100623,0.2105276927876608
19296,-4.334463988480136,0.18647191908164126
19297,-5.160894740174027,0.299630591719037
19298,-5.929387938664932,0.27724660362581144
19299,-5.440005066501212,0.11068291666538575
19300,-4.162125556366357,0.09916916960120356
19301,-4.469021191174609,0.22559152992294024
19302,-5.557010750308976,0.24615904450591092
19303,-5.4582350841741665,0.28630635949986105
19304,-6.986463579986736,0.39105408114798723
19305,-7.601679420939492,0.2976970809535008
19306,-7.5159395313625765,0.21715383228064214
19307,-7.082231058465128,0.19682874486456817
19308,-6.341141563662819,0.20564539685606686
19309,-4.928274906161251,0.06790075839448101
19310,-4.495702080960712,0.17179433237780514
19311,-3.830746664534995,0.12777829741797264
19312,-2.673623026478918,0.1155283594546238
19313,0.567636737313713,0.059157118744656345
